Id,Спальни,Ванные комнаты,Этажи,Площадь дома,Площадь земли,Площадь подвалов,Площадь домов соседей,Площадь земли соседей,Вид,Состояние,Качество,Год постройки,Год ремонта,Дата продажи,Цена продажи
11090,5,2.5,2.0,288,947,0,264,947,0.0,3.0,fair,2002.0,0,08.2014,669.0
2384,3,2.5,2.0,160,9283,0,124,9283,0.0,4.0,fair,1990.0,0,06.2014,452.0
1388,3,2.5,2.0,232,409,0,226,409,0.0,3.0,fair,2007.0,0,05.2014,330.0
21230,3,2.25,2.0,151,355,0,151,355,0.0,3.0,fair,2005.0,0,06.2014,615.0
17526,4,1.75,2.0,174,483,62,166,483,0.0,4.0,fair,1937.0,0,06.2014,735.0
13794,2,2.75,2.0,262,1093,111,157,1093,0.0,3.0,fair,1947.0,0,04.2015,433.0
20127,4,2.5,2.0,190,258,0,190,258,0.0,3.0,fair,2012.0,0,06.2014,792.0
8501,4,3.25,2.0,309,3143,0,240,3143,0.0,5.0,fair,1924.0,0,08.2014,1128.0
12253,3,2.25,1.0,178,678,63,178,678,0.0,3.0,fair,1961.0,0,10.2014,576.0
9229,5,2.5,2.0,235,796,0,230,796,0.0,4.0,fair,1976.0,0,08.2014,1084.0
17518,2,1.0,1.0,76,783,0,182,783,2.0,3.0,fair,1957.0,0,02.2015,328.0
16773,5,5.75,2.0,718,21448,99,247,21448,0.0,3.0,good,2004.0,0,01.2015,2378.0
8521,5,2.5,1.0,246,1064,116,182,1064,0.0,3.0,fair,1961.0,0,06.2014,700.0
20688,2,2.0,1.0,140,368,0,140,368,0.0,3.0,fair,2010.0,0,09.2014,600.0
963,4,2.0,1.5,141,574,0,129,574,0.0,5.0,fair,1920.0,0,12.2014,260.0
15767,4,3.0,2.0,243,3263,0,271,3263,0.0,3.0,fair,1987.0,0,03.2015,548.0
2425,3,2.25,1.0,274,1413,82,274,1413,0.0,4.0,fair,1966.0,0,03.2015,1229.0
16944,4,2.5,2.0,305,660,102,301,660,4.0,3.0,fair,1911.0,1987,08.2014,2849.0
17213,3,1.75,1.0,157,719,59,147,719,0.0,4.0,fair,1976.0,0,05.2014,244.0
19294,3,1.0,1.0,119,474,37,126,474,0.0,3.0,fair,1961.0,0,01.2015,235.0
10140,1,1.0,1.0,100,300,0,112,300,0.0,3.0,fair,1963.0,0,07.2014,138.0
15888,4,3.5,2.0,306,503,86,169,503,1.0,3.0,fair,2006.0,0,06.2014,1115.0
19372,3,1.75,1.0,143,825,9,143,825,0.0,4.0,fair,1980.0,0,08.2014,302.0
7987,4,2.75,1.0,238,641,100,242,641,0.0,3.0,fair,1959.0,0,11.2014,916.0
7715,2,1.5,2.0,111,536,0,142,536,0.0,3.0,fair,1985.0,0,09.2014,309.0
12836,1,1.0,1.0,84,697,0,137,697,0.0,3.0,fair,1946.0,1987,10.2014,377.0
7226,2,1.0,1.5,98,613,0,124,613,0.0,3.0,fair,1964.0,0,07.2014,152.0
9349,3,2.5,2.0,233,1709,0,141,1709,0.0,3.0,fair,2006.0,0,02.2015,683.0
4922,5,2.25,2.0,290,1549,0,347,1549,0.0,4.0,fair,1969.0,0,05.2014,2347.0
557,4,1.0,1.5,130,673,0,122,673,,,,1959.0,0,07.2014,294.0
10989,4,3.25,1.5,361,39214,69,203,39214,0.0,3.0,fair,2001.0,0,03.2015,1393.0
6043,4,1.75,2.0,195,614,0,151,614,0.0,3.0,fair,1909.0,2004,10.2014,929.0
11640,2,1.0,1.0,128,859,0,174,859,0.0,3.0,fair,1940.0,0,03.2015,396.0
19060,3,2.0,1.0,138,863,0,190,863,0.0,3.0,fair,1995.0,0,03.2015,359.0
5445,4,1.75,2.0,145,399,0,116,399,0.0,3.0,fair,1994.0,0,04.2015,334.0
11572,4,3.5,2.0,465,3531,129,358,3531,0.0,3.0,good,2004.0,0,04.2015,1796.0
17385,6,1.75,2.0,221,379,0,189,379,0.0,3.0,fair,1917.0,0,06.2014,898.0
1576,3,1.0,1.0,98,694,0,123,694,0.0,3.0,fair,1959.0,0,06.2014,173.0
18952,3,2.25,1.0,184,813,63,189,813,0.0,4.0,fair,1963.0,0,07.2014,382.0
9879,4,2.25,2.0,271,605,61,419,605,0.0,4.0,fair,1937.0,0,07.2014,2153.0
339,3,1.75,1.0,162,1073,0,82,1073,0.0,3.0,fair,1954.0,0,05.2015,303.0
7901,3,2.0,2.0,187,1555,0,176,1555,0.0,4.0,fair,1929.0,0,07.2014,470.0
717,6,2.25,2.0,247,1262,0,104,1262,0.0,3.0,fair,1937.0,1990,07.2014,560.0
2890,3,1.0,1.0,113,892,0,122,892,0.0,5.0,fair,1958.0,0,03.2015,260.0
16473,4,2.5,2.0,191,335,0,191,335,0.0,3.0,fair,2004.0,0,04.2015,333.0
6493,4,2.0,1.0,161,511,67,100,511,0.0,5.0,fair,1943.0,0,05.2014,446.0
19465,4,2.0,1.5,177,647,0,126,647,,,,1941.0,0,05.2014,1034.0
20065,3,2.25,2.0,128,151,22,136,151,0.0,3.0,fair,2007.0,0,10.2014,588.0
9250,3,1.0,1.0,139,613,0,161,613,0.0,2.0,fair,1970.0,0,09.2014,301.0
4720,3,1.5,1.0,104,766,0,123,766,0.0,4.0,fair,1957.0,0,10.2014,329.0
4081,3,2.5,2.5,327,22055,0,215,22055,0.0,3.0,fair,2004.0,0,12.2014,1121.0
16051,3,1.75,1.5,105,697,0,115,697,0.0,4.0,fair,1908.0,0,10.2014,390.0
21473,4,2.75,2.0,331,834,0,320,834,0.0,3.0,fair,2014.0,0,11.2014,2168.0
19972,4,3.25,2.0,320,480,68,265,480,0.0,3.0,fair,2014.0,0,03.2015,533.0
20869,3,2.5,3.0,153,204,0,153,204,0.0,3.0,fair,2007.0,0,04.2015,530.0
2445,3,1.0,1.0,87,791,0,98,791,0.0,4.0,fair,1967.0,0,07.2014,439.0
12541,3,1.0,1.0,103,557,0,136,557,0.0,3.0,fair,1904.0,0,02.2015,681.0
15633,4,2.75,1.5,232,474,100,133,474,0.0,4.0,fair,1907.0,0,10.2014,395.0
21572,3,1.75,2.0,106,112,0,112,112,0.0,3.0,fair,2014.0,0,07.2014,284.0
12473,3,1.75,1.0,142,1359,40,165,1359,0.0,3.0,fair,1977.0,0,09.2014,619.0
14231,4,1.75,1.5,169,418,0,174,418,0.0,3.0,fair,1921.0,0,10.2014,1009.0
19123,4,3.5,2.0,218,1245,63,209,1245,,,,1994.0,0,05.2014,811.0
9085,3,1.75,1.0,260,1801,130,304,1801,,,,1965.0,0,01.2015,805.0
21099,3,2.5,2.0,162,283,0,178,283,,,,2012.0,0,07.2014,553.0
3912,4,2.5,2.0,229,465,78,216,465,,,,1938.0,0,06.2014,1195.0
15648,3,1.0,1.0,87,975,0,154,975,0.0,4.0,fair,1966.0,0,09.2014,424.0
6290,3,2.5,1.5,217,390,74,148,390,,,,1906.0,0,07.2014,681.0
6518,4,3.5,2.0,277,590,0,267,590,3.0,3.0,fair,1998.0,0,01.2015,1659.0
10706,3,1.75,1.0,262,825,119,152,825,0.0,5.0,fair,1920.0,1957,11.2014,565.0
2109,3,2.0,1.0,166,674,37,166,674,0.0,3.0,fair,1980.0,0,11.2014,380.0
1929,3,2.0,1.5,135,223,0,135,223,0.0,3.0,fair,,2003,05.2014,607.0
19121,3,1.0,1.0,108,1677,0,124,1677,0.0,2.0,fair,1950.0,0,11.2014,225.0
14321,4,3.0,2.0,282,1082,0,236,1082,0.0,3.0,fair,1987.0,0,01.2015,856.0
2594,3,2.5,1.0,175,1149,58,181,1149,0.0,4.0,fair,1967.0,0,09.2014,700.0
3639,4,1.0,1.5,99,694,0,108,694,0.0,3.0,fair,1944.0,0,07.2014,247.0
19496,3,1.0,1.0,178,623,56,168,623,0.0,3.0,fair,1959.0,0,12.2014,433.0
954,4,2.5,2.0,291,1227,0,264,1227,0.0,3.0,fair,1996.0,0,04.2015,1054.0
16594,4,2.25,2.0,348,465,122,202,465,0.0,5.0,fair,1924.0,0,05.2015,1623.0
9137,4,2.5,1.0,166,909,51,166,909,2.0,4.0,fair,1983.0,0,12.2014,693.0
6069,5,2.25,1.5,232,801,0,184,801,0.0,4.0,fair,1968.0,0,07.2014,650.0
6842,3,2.5,1.0,216,9146,87,263,9146,0.0,4.0,fair,1978.0,0,10.2014,836.0
4888,3,2.0,1.0,177,748,85,165,748,0.0,4.0,fair,1980.0,0,10.2014,340.0
1976,2,1.5,1.0,198,3315,0,248,3315,0.0,4.0,fair,1963.0,0,01.2015,1028.0
15807,4,2.75,2.0,180,609,0,171,609,0.0,3.0,fair,1990.0,0,06.2014,485.0
8392,4,2.5,2.0,251,847,0,232,847,0.0,3.0,fair,,0,06.2014,808.0
20615,3,2.5,2.0,225,551,0,225,551,0.0,3.0,fair,2014.0,0,03.2015,464.0
20750,2,2.25,2.0,119,78,19,119,78,0.0,3.0,fair,2009.0,0,05.2014,458.0
20779,4,1.0,1.5,111,202,0,105,202,0.0,3.0,fair,1933.0,0,06.2014,297.0
8272,5,1.75,1.5,188,474,65,105,474,0.0,5.0,fair,1911.0,0,05.2015,588.0
14539,2,1.0,1.0,82,474,0,91,474,0.0,4.0,fair,1941.0,0,03.2015,514.0
19620,5,3.0,1.5,362,488,119,181,488,1.0,5.0,fair,1931.0,0,07.2014,1053.0
11323,4,2.25,2.0,226,934,0,222,934,,,,1979.0,0,10.2014,1022.0
9605,3,1.0,1.5,132,689,0,120,689,0.0,3.0,fair,1944.0,0,09.2014,327.0
3172,4,2.25,1.5,163,954,0,163,954,0.0,4.0,fair,,0,09.2014,450.0
3575,4,2.5,2.0,234,718,0,186,718,0.0,3.0,fair,1994.0,0,10.2014,650.0
18683,3,1.75,1.0,112,683,0,150,683,0.0,3.0,fair,1977.0,0,04.2015,706.0
2496,6,3.0,2.0,223,871,0,191,871,0.0,3.0,fair,1991.0,0,09.2014,346.0
582,2,2.25,1.5,198,457,56,198,457,4.0,4.0,fair,1941.0,0,07.2014,904.0
1669,3,1.75,1.0,217,527,106,80,527,0.0,4.0,fair,1941.0,0,09.2014,490.0
414,4,1.5,1.5,222,695,0,265,695,2.0,3.0,fair,1920.0,0,02.2015,420.0
7643,3,1.0,1.0,106,427,0,127,427,0.0,3.0,fair,,0,09.2014,569.0
20823,4,3.5,2.0,365,569,58,315,569,0.0,3.0,fair,2007.0,0,10.2014,1839.0
19673,3,2.5,2.0,149,190,0,134,190,0.0,3.0,fair,2005.0,0,11.2014,464.0
11672,4,2.5,2.0,260,6718,0,212,6718,0.0,3.0,fair,1992.0,0,03.2015,932.0
7540,5,2.75,1.0,153,507,0,155,507,0.0,3.0,fair,1970.0,0,03.2015,227.0
9323,3,2.0,1.0,215,1981,0,274,1981,0.0,3.0,fair,1979.0,1996,10.2014,1688.0
14054,2,2.0,1.0,121,433,0,152,433,0.0,3.0,fair,2005.0,0,09.2014,426.0
16834,2,1.0,1.0,108,2996,54,108,2996,0.0,3.0,fair,1963.0,2000,10.2014,408.0
14201,7,3.5,1.0,263,801,93,146,801,0.0,4.0,fair,1957.0,0,03.2015,557.0
8378,4,2.5,2.0,328,4573,0,348,4573,0.0,4.0,fair,1986.0,0,03.2015,1127.0
11124,4,2.5,2.0,229,3258,0,278,3258,0.0,3.0,fair,1989.0,0,06.2014,600.0
12457,4,2.0,2.0,203,781,0,205,781,0.0,4.0,fair,1928.0,0,04.2015,669.0
4566,3,1.0,1.0,107,665,0,112,665,0.0,4.0,fair,1953.0,0,06.2014,251.0
16599,4,2.5,2.0,268,1147,0,324,1147,0.0,3.0,fair,1996.0,0,10.2014,879.0
14403,4,2.5,1.0,219,929,35,230,929,3.0,3.0,fair,1977.0,0,07.2014,784.0
16236,3,1.0,1.0,111,1217,0,182,1217,0.0,3.0,fair,1943.0,0,06.2014,204.0
11970,4,1.75,1.0,227,1554,98,129,1554,,,,1976.0,0,01.2015,599.0
11721,3,2.5,2.0,160,575,0,160,575,0.0,3.0,fair,1998.0,0,06.2014,315.0
15891,3,1.0,1.0,94,924,0,129,924,,,,1973.0,0,05.2014,384.0
12618,4,2.5,1.0,269,535,115,209,535,0.0,4.0,fair,,0,04.2015,619.0
20020,3,2.5,1.0,215,683,0,215,683,3.0,3.0,fair,2010.0,0,09.2014,915.0
21241,3,1.75,2.0,135,80,47,135,80,0.0,3.0,fair,2014.0,0,09.2014,768.0
20637,2,1.5,3.0,92,100,0,105,100,0.0,3.0,fair,,0,04.2015,365.0
14730,3,1.5,1.0,147,295,63,147,295,0.0,4.0,fair,1946.0,0,08.2014,649.0
8182,5,1.0,1.5,168,1041,0,173,1041,2.0,3.0,fair,1915.0,0,11.2014,613.0
7328,3,2.25,2.0,248,3446,0,213,3446,0.0,3.0,fair,1990.0,0,01.2015,427.0
9533,3,2.5,2.0,229,467,0,255,467,0.0,3.0,fair,2002.0,0,08.2014,377.0
1373,5,3.0,2.0,271,261,72,151,261,,,,1960.0,1992,10.2014,1028.0
2752,3,2.5,2.0,201,364,0,139,364,0.0,3.0,fair,2014.0,0,02.2015,1060.0
11666,4,2.75,1.0,177,1536,46,214,1536,0.0,4.0,fair,1940.0,0,06.2014,805.0
2251,3,1.0,1.0,96,708,0,96,708,0.0,3.0,fair,1953.0,0,08.2014,408.0
10788,2,1.0,1.0,77,669,0,107,669,,,,1920.0,0,01.2015,247.0
7094,3,2.25,1.0,152,683,46,137,683,0.0,3.0,fair,1984.0,0,06.2014,273.0
2959,3,1.5,1.0,98,5342,0,136,5342,0.0,3.0,fair,1975.0,0,05.2015,468.0
20811,3,2.5,2.0,169,34803,0,174,34803,0.0,3.0,fair,1999.0,0,12.2014,718.0
21507,3,2.5,3.0,125,82,7,125,82,0.0,3.0,fair,2006.0,0,08.2014,467.0
12398,4,2.5,1.0,242,674,93,209,674,0.0,2.0,fair,1975.0,0,04.2015,678.0
3281,5,3.75,1.5,366,1276,0,220,1276,3.0,4.0,fair,1951.0,0,02.2015,2434.0
10323,3,2.0,1.0,136,907,0,151,907,,,,1972.0,0,10.2014,613.0
4564,4,2.5,1.0,225,1067,98,213,1067,0.0,3.0,fair,1985.0,0,05.2015,427.0
17775,5,2.0,1.5,206,557,77,149,557,0.0,4.0,fair,,0,12.2014,638.0
20251,5,4.5,2.0,372,624,0,343,624,0.0,3.0,fair,2015.0,0,05.2015,955.0
7023,7,2.25,2.0,303,757,0,217,757,0.0,5.0,fair,1967.0,0,10.2014,954.0
11311,3,3.75,1.5,221,334,64,185,334,0.0,3.0,fair,1927.0,0,09.2014,861.0
7562,3,1.5,2.0,161,883,43,168,883,,,,1955.0,0,03.2015,697.0
11618,3,3.25,2.0,164,173,32,131,173,0.0,3.0,fair,2003.0,0,08.2014,557.0
20030,4,2.5,2.0,215,408,0,228,408,0.0,3.0,fair,2014.0,0,07.2014,494.0
268,3,2.5,1.0,192,920,60,192,920,,,,1979.0,0,04.2015,337.0
18717,2,1.0,1.0,83,597,0,136,597,0.0,3.0,fair,1935.0,1997,07.2014,247.0
11205,3,1.0,1.5,130,457,0,130,457,0.0,3.0,fair,1929.0,0,11.2014,582.0
14809,4,2.5,1.5,212,1328,72,199,1328,0.0,4.0,fair,1942.0,0,12.2014,770.0
21426,4,3.5,2.0,340,442,76,298,442,,,,2014.0,0,10.2014,1372.0
12055,4,2.25,1.0,225,718,49,162,718,0.0,4.0,fair,1972.0,0,03.2015,811.0
7435,3,2.75,3.0,253,2909,0,213,2909,2.0,3.0,fair,1986.0,0,08.2014,563.0
20245,4,2.5,2.0,254,450,0,116,450,0.0,3.0,fair,2008.0,0,12.2014,804.0
19055,4,2.25,1.0,285,1489,111,285,1489,3.0,3.0,fair,1976.0,0,05.2014,1517.0
10631,3,1.75,1.0,124,1218,0,127,1218,,,,1978.0,0,10.2014,411.0
13179,3,1.0,1.0,114,918,0,115,918,0.0,3.0,fair,1954.0,0,08.2014,464.0
19090,2,1.0,1.0,74,485,0,177,485,0.0,3.0,fair,1943.0,0,11.2014,309.0
13282,2,1.5,1.5,136,530,0,165,530,0.0,3.0,fair,1912.0,0,01.2015,718.0
18228,2,1.0,1.0,103,2420,0,208,2420,,,,1951.0,0,05.2014,309.0
12084,3,1.5,1.0,223,763,111,136,763,0.0,3.0,fair,1961.0,0,12.2014,418.0
5031,4,2.25,2.0,185,660,0,175,660,,,,1981.0,0,07.2014,329.0
9277,3,4.0,3.0,193,209,0,193,209,4.0,3.0,fair,1997.0,0,07.2014,885.0
19564,4,3.0,2.0,504,10117,0,295,10117,0.0,4.0,fair,1987.0,0,07.2014,1685.0
17682,3,2.0,1.0,267,8863,141,267,8863,0.0,4.0,fair,1980.0,0,09.2014,693.0
12846,4,3.25,2.0,356,929,0,237,929,0.0,3.0,fair,2001.0,0,12.2014,1065.0
10086,2,2.0,1.5,134,346,0,138,346,0.0,3.0,fair,1983.0,0,07.2014,588.0
10250,5,2.5,2.0,262,586,0,242,586,,,,2003.0,0,04.2015,489.0
5372,2,1.0,1.0,85,543,0,152,543,0.0,4.0,fair,1900.0,0,09.2014,353.0
1459,3,2.25,2.0,281,1211,0,230,1211,0.0,3.0,fair,1989.0,0,10.2014,935.0
2793,3,1.75,1.0,126,982,0,147,982,0.0,4.0,fair,1984.0,0,10.2014,276.0
3976,3,2.5,2.0,135,381,0,186,381,0.0,3.0,fair,2011.0,0,11.2014,345.0
11784,2,1.5,1.0,155,918,0,155,918,0.0,4.0,fair,1941.0,1963,08.2014,297.0
9240,2,1.0,1.0,85,409,0,145,409,0.0,3.0,fair,1948.0,0,11.2014,510.0
21588,2,1.5,2.0,112,119,18,112,119,0.0,3.0,fair,2007.0,0,11.2014,513.0
2871,2,1.0,1.0,84,39376,0,168,39376,,,,1925.0,0,05.2014,374.0
1439,3,1.75,1.0,151,681,49,128,681,0.0,4.0,fair,1974.0,0,06.2014,568.0
20267,4,4.5,2.0,457,25106,102,457,25106,3.0,3.0,fair,2006.0,0,12.2014,1291.0
17820,3,1.5,1.0,117,740,0,140,740,0.0,4.0,fair,1955.0,0,05.2014,303.0
7647,5,3.25,1.5,280,99798,93,228,99798,0.0,5.0,fair,1931.0,0,05.2014,672.0
11234,3,2.25,1.0,170,820,34,216,820,0.0,3.0,fair,1979.0,0,02.2015,534.0
8401,4,2.75,2.0,199,958,0,178,958,0.0,3.0,fair,1993.0,0,06.2014,445.0
3901,3,1.75,1.0,180,778,60,223,778,0.0,4.0,fair,1963.0,0,04.2015,681.0
17027,4,2.0,1.0,158,2023,58,192,2023,0.0,4.0,fair,1940.0,0,11.2014,551.0
6988,4,1.75,1.0,199,743,68,193,743,0.0,4.0,fair,1965.0,0,03.2015,735.0
10262,3,2.0,2.0,154,803,0,138,803,0.0,4.0,fair,1987.0,0,07.2014,334.0
6107,4,1.75,1.0,210,1022,59,182,1022,0.0,3.0,fair,1976.0,0,12.2014,687.0
1836,3,1.75,1.0,124,743,0,157,743,0.0,3.0,fair,1980.0,0,08.2014,322.0
3068,4,2.5,2.0,236,621,0,261,621,0.0,3.0,fair,2002.0,0,09.2014,452.0
20034,4,2.5,2.0,236,378,0,219,378,0.0,3.0,fair,2013.0,0,03.2015,514.0
15806,1,1.0,2.0,108,465,0,191,465,0.0,3.0,fair,2000.0,0,04.2015,416.0
8186,3,2.25,1.0,249,9146,0,217,9146,0.0,5.0,fair,1962.0,0,04.2015,743.0
659,3,1.5,1.0,116,809,0,163,809,0.0,4.0,fair,1953.0,0,09.2014,1100.0
4705,5,1.0,1.5,173,282,31,177,282,,,,1921.0,0,03.2015,960.0
13997,4,3.0,1.0,203,1191,62,283,1191,0.0,3.0,fair,1989.0,0,08.2014,774.0
876,3,1.0,1.0,142,789,0,128,789,0.0,3.0,fair,1959.0,0,02.2015,182.0
18649,3,1.75,1.0,141,522,33,144,522,0.0,3.0,fair,,0,12.2014,681.0
17861,2,1.0,1.0,85,603,0,97,603,0.0,3.0,fair,1942.0,0,05.2014,501.0
4810,2,1.0,1.0,87,867,0,177,867,0.0,3.0,fair,1941.0,0,09.2014,315.0
4463,3,2.5,2.0,282,495,0,282,495,0.0,3.0,fair,2008.0,0,08.2014,619.0
17787,3,2.5,2.0,266,413,0,134,413,0.0,3.0,fair,2000.0,0,06.2014,989.0
11911,3,1.75,1.5,143,780,0,124,780,0.0,3.0,fair,1902.0,0,05.2015,1115.0
9424,3,1.75,1.0,176,922,61,128,922,0.0,3.0,fair,1944.0,0,05.2014,477.0
11147,2,2.0,2.0,111,337,0,126,337,0.0,3.0,fair,2003.0,0,12.2014,289.0
16372,4,4.0,2.0,342,1747,0,297,1747,0.0,3.0,fair,1990.0,0,05.2014,836.0
20953,3,2.5,2.0,297,525,0,279,525,0.0,3.0,fair,2014.0,0,01.2015,529.0
20956,3,2.5,2.0,267,677,0,267,677,0.0,3.0,fair,2012.0,0,11.2014,805.0
6554,3,1.75,1.0,143,696,0,118,696,0.0,5.0,fair,1971.0,0,04.2015,557.0
19511,4,1.75,1.0,187,856,50,171,856,0.0,3.0,fair,1977.0,0,05.2014,604.0
19010,6,2.75,1.0,369,883,166,231,883,0.0,4.0,fair,1970.0,0,02.2015,1003.0
18205,3,2.5,1.0,223,901,0,223,901,0.0,3.0,fair,1990.0,0,05.2014,439.0
10853,4,2.5,2.0,264,582,0,259,582,0.0,3.0,fair,1998.0,0,05.2014,718.0
6573,3,2.5,2.0,220,406,0,221,406,0.0,3.0,fair,2006.0,0,02.2015,453.0
10896,4,3.0,1.0,209,673,93,182,673,0.0,4.0,fair,1963.0,0,02.2015,910.0
4451,3,3.25,2.0,210,715,46,175,715,0.0,3.0,fair,2000.0,0,07.2014,591.0
10615,3,2.25,1.0,178,892,33,190,892,0.0,4.0,fair,1968.0,0,10.2014,807.0
17549,2,1.75,1.0,152,388,56,136,388,0.0,4.0,fair,1948.0,0,07.2014,433.0
97,4,1.5,1.0,108,595,0,108,595,0.0,4.0,fair,1975.0,0,09.2014,246.0
17497,3,1.5,1.0,170,915,0,170,915,0.0,5.0,fair,1962.0,0,07.2014,579.0
6446,4,1.5,1.0,124,576,0,112,576,0.0,5.0,fair,1959.0,0,02.2015,588.0
4480,3,2.0,1.0,151,996,0,135,996,0.0,5.0,fair,1959.0,0,07.2014,446.0
12349,4,3.5,2.0,296,468,96,222,468,3.0,3.0,fair,,0,06.2014,1660.0
2343,5,2.5,1.0,246,1207,121,201,1207,0.0,4.0,fair,1979.0,0,08.2014,568.0
14830,4,2.0,1.5,186,581,48,103,581,0.0,3.0,fair,1930.0,0,11.2014,576.0
17662,2,1.0,1.0,65,542,0,108,542,0.0,3.0,fair,,0,03.2015,421.0
14874,4,2.0,1.0,135,702,0,133,702,0.0,3.0,fair,1967.0,0,02.2015,291.0
17674,2,1.0,1.0,86,348,0,162,348,0.0,4.0,fair,1909.0,0,09.2014,619.0
1921,5,5.0,1.0,536,2943,119,303,2943,2.0,3.0,good,1984.0,0,05.2014,916.0
12583,4,2.5,2.0,286,3292,0,245,3292,0.0,3.0,fair,1997.0,0,07.2014,786.0
12586,5,4.5,2.0,436,623,115,378,623,0.0,3.0,fair,1995.0,0,12.2014,1155.0
7039,3,1.5,2.0,160,753,0,205,753,0.0,3.0,fair,1907.0,0,06.2014,826.0
13058,3,2.5,1.0,155,719,50,113,719,0.0,3.0,fair,1974.0,0,12.2014,464.0
1537,3,2.0,1.0,138,836,0,203,836,0.0,4.0,fair,,0,04.2015,484.0
5294,3,1.75,1.0,118,446,0,138,446,0.0,3.0,fair,1953.0,0,09.2014,415.0
12521,3,1.75,1.0,138,910,33,215,910,0.0,4.0,fair,1947.0,0,05.2014,923.0
9771,4,3.25,2.0,255,675,63,281,675,0.0,3.0,fair,2003.0,0,05.2014,854.0
13910,4,2.75,2.0,311,730,0,360,730,2.0,3.0,fair,2004.0,0,04.2015,867.0
6827,2,1.75,1.0,175,670,87,175,670,0.0,3.0,fair,1951.0,0,12.2014,421.0
8411,3,1.0,1.0,136,3995,0,209,3995,0.0,3.0,fair,1952.0,0,08.2014,495.0
21296,3,2.5,2.0,221,490,0,200,490,0.0,3.0,fair,2008.0,0,02.2015,551.0
13339,3,1.0,1.0,97,755,0,111,755,0.0,3.0,fair,1956.0,0,11.2014,260.0
8651,3,1.0,1.0,98,789,0,98,789,0.0,4.0,fair,1959.0,0,06.2014,308.0
3630,4,1.75,1.0,177,957,0,206,957,,,,1966.0,0,09.2014,701.0
13926,3,2.0,1.0,136,699,0,147,699,0.0,3.0,fair,1968.0,0,02.2015,297.0
15254,4,3.5,2.0,332,2573,0,353,2573,,,,1990.0,0,01.2015,1127.0
7527,2,2.0,2.0,124,152,0,131,152,0.0,3.0,fair,2003.0,0,04.2015,465.0
591,3,1.75,1.0,169,3035,0,190,3035,0.0,4.0,fair,1966.0,0,10.2014,328.0
16618,4,2.5,2.0,220,609,0,220,609,0.0,3.0,fair,1998.0,0,12.2014,457.0
2115,4,2.75,1.0,195,672,65,177,672,,,,1979.0,0,07.2014,608.0
10283,5,3.5,2.0,469,1533,0,425,1533,2.0,3.0,good,2001.0,0,10.2014,1269.0
7257,3,2.5,1.0,151,1412,47,190,1412,0.0,3.0,fair,,0,03.2015,489.0
18085,3,2.0,1.0,166,1062,56,158,1062,0.0,3.0,fair,1985.0,0,03.2015,650.0
7578,4,3.5,2.0,402,1425,102,357,1425,0.0,4.0,good,1988.0,0,08.2014,2106.0
21212,3,3.0,2.0,124,128,20,168,128,,,,2005.0,0,09.2014,684.0
19490,4,2.5,2.0,218,5868,0,220,5868,0.0,4.0,fair,1994.0,0,06.2014,805.0
13784,3,1.5,1.0,135,685,41,125,685,,,,1968.0,0,06.2014,498.0
18066,3,2.0,1.0,209,818,93,209,818,0.0,4.0,fair,1925.0,0,06.2014,729.0
16264,3,2.5,2.0,181,279,0,151,279,0.0,3.0,fair,2001.0,0,12.2014,390.0
18004,5,2.75,2.0,224,1807,11,277,1807,2.0,3.0,fair,,0,08.2014,1637.0
4452,3,1.0,1.0,177,761,84,149,761,0.0,4.0,fair,1946.0,0,05.2014,607.0
8545,4,1.5,1.5,153,276,0,155,276,0.0,3.0,fair,1903.0,0,12.2014,931.0
8139,5,1.75,1.5,247,988,92,146,988,0.0,5.0,fair,1922.0,0,10.2014,941.0
20488,5,4.0,2.0,405,746,0,332,746,0.0,3.0,fair,2015.0,0,02.2015,1598.0
20125,4,3.5,2.0,349,465,84,124,465,0.0,3.0,fair,2014.0,0,05.2014,1138.0
10906,3,1.75,1.0,186,661,59,170,661,0.0,4.0,fair,1956.0,0,07.2014,529.0
7708,2,2.0,1.5,124,497,0,205,497,0.0,3.0,fair,1941.0,0,12.2014,734.0
10561,4,1.75,1.5,208,918,0,143,918,0.0,4.0,fair,1965.0,0,06.2014,619.0
12761,3,1.75,2.0,174,2337,0,174,2337,0.0,3.0,fair,1978.0,0,08.2014,588.0
2464,3,2.0,1.0,112,1347,0,146,1347,,,,1984.0,0,04.2015,437.0
9101,4,2.75,2.0,248,630,97,223,630,3.0,5.0,fair,1908.0,0,12.2014,836.0
14581,2,1.0,1.0,89,650,0,172,650,0.0,3.0,fair,1918.0,0,04.2015,117.0
1314,4,2.5,2.0,274,449,0,197,449,0.0,3.0,fair,2006.0,0,04.2015,656.0
18480,3,1.5,1.0,116,668,0,124,668,0.0,4.0,fair,1969.0,0,07.2014,443.0
17566,5,3.0,2.0,323,1411,0,281,1411,0.0,4.0,fair,,0,05.2014,1201.0
12607,4,2.5,2.0,244,588,0,301,588,0.0,3.0,fair,2008.0,0,06.2014,730.0
16447,3,3.0,3.0,169,152,26,160,152,,,,2006.0,0,07.2014,774.0
12347,4,2.5,1.0,164,916,0,229,916,2.0,3.0,fair,1971.0,0,03.2015,836.0
3682,4,2.0,1.0,185,440,85,145,440,0.0,3.0,fair,1926.0,0,02.2015,532.0
15432,4,2.5,2.0,213,847,0,213,847,,,,1977.0,0,11.2014,817.0
